coll_id	guid
RIGOG	https://species.wikimedia.org/wiki/Gregorio_Rigo
RINGA	https://viaf.org/viaf/291842479/
RIPAJ	https://www.ipni.org/ipni/idAuthorSearch.do?id=8405-1
RISOS	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/4cf17b27-7427-47f1-80c9-fd2cffae39b1
RITSF	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/c5281f34-2c49-4148-b275-03d6ced9c1f3
RKTC1	http://www.wikidata.org/entity/Q26712038
RKTPJ	http://www.wikidata.org/entity/Q62990218
RMLPL	https://www.ipni.org/ipni/idAuthorSearch.do?id=25506-1
RMT1	http://www.wikidata.org/entity/Q21539286
RNDBB	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/6e6cd396-65f3-4029-b798-353494f1353c
RNDRT	http://www.ipni.org/ipni/idAuthorSearch.do?id=20019251-1
RNSAN	https://orcid.org/0000-0001-7446-9205
ROBGE	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=5102
ROBIE	https://viaf.org/viaf/95343671/
ROBSN	http://www.wikidata.org/entity/Q6045027
ROBYA	http://viaf.org/viaf/307322480
ROBYW	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/053a676d-62b5-4942-8204-172dfb41fd7d
ROCKJ	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/c4d7b025-79db-4072-8bf8-5146bdbe3754
RODEW	http://www.wikidata.org/entity/Q36703693
ROGEC	https://www.ipni.org/ipni/idAuthorSearch.do?id=8520-1
ROGEF	http://www.wikidata.org/entity/Q21607328
ROJAT	https://www.ipni.org/ipni/idAuthorSearch.do?id=8544-1
ROSEL	http://www.wikidata.org/entity/Q21607408
ROSSC2	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/6dfdd7bc-c418-4ac9-ab2f-92beee433dc9
ROSSR	https://viaf.org/viaf/9922580/
ROTHA	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/796948c5-dedd-428f-baa2-8bf9a925beca
ROTHW	http://viaf.org/viaf/44453511
ROUSA	https://www.ipni.org/ipni/idAuthorSearch.do?id=8667-1
ROXBW	http://www.wikidata.org/entity/Q748967
ROYLJ	https://species.wikimedia.org/wiki/John_Forbes_Royle
RPEVI	http://www.wikidata.org/entity/Q62990355
RSSSG	https://www.biodiversitylibrary.org/creator/125707
RTSJM	http://www.wikidata.org/entity/Q26713893
RUFFC	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/04ff6e27-7ba7-4c7f-abe9-11efae6e3d4c
RUIZL	http://sdei.senckenberg.de/biographies/information.php?id=116885
RUNYB	https://viaf.org/viaf/213175851/
RUSBH	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=2052
RUTHR	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/fd8b59fe-1c68-48f5-a453-e375829e84a3
RWABP	http://www.wikidata.org/entity/Q62990442
RXCCL	http://www.ipni.org/ipni/idAuthorSearch.do?id=25839-1
S003	http://www.wikidata.org/entity/Q62990340
S004	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/156d9f2b-7c59-4940-b3d5-f310676764ae
S006	http://www.wikidata.org/entity/Q62990273
S008	https://viaf.org/viaf/114368192/
S009	https://orcid.org/0000-0003-3432-2924
S010	http://www.wikidata.org/entity/Q21393068
S011	http://www.wikidata.org/entity/Q10349681
S015	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/bfcddcf1-7be0-48f2-a93f-883815688079
S018	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/65346135-4fe2-455b-b0dc-449706fd87f0
S020	http://www.wikidata.org/entity/Q21607860
S021	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=35593
S022	https://viaf.org/viaf/42239623/
S031	http://www.wikidata.org/entity/Q62990501
S034	http://www.wikidata.org/entity/Q36655496
S035	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/e72bde53-9485-4dd4-bfee-ba22318dd28b
S037	http://viaf.org/viaf/66052140
S051	https://species.wikimedia.org/wiki/Thomas_Douglas_Victor_Swinscow
S054	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/eae2fe35-71da-439a-902e-84819e60231c
S073	http://www.wikidata.org/entity/Q5936994
S092	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/6a2d55e9-2c07-4641-befd-078a997dcdeb
S097	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/e6665540-3aed-4c07-891a-8e817a00aa42
S101	http://viaf.org/viaf/80453380
S103	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/14200208-346f-4c75-80ea-5034e43d0bc2
S105	https://www.ipni.org/ipni/idAuthorSearch.do?id=9516-1
S114	http://www.wikidata.org/entity/Q21609916
S127	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/2c04b0c5-c491-4568-90de-7d42bc822c47
S142	https://species.wikimedia.org/wiki/Victor_F%C3%A9lix_Schiffner
S144	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/58a0b5f5-1ec5-445f-ba8d-1d0fccb6b485
S150	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/5d187607-1628-461a-ac7b-e9e122035430
S152	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=46429
S165	http://www.wikidata.org/entity/Q62990495
S171	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/65c5348c-7c0a-422f-8da5-0956eb9b7076
S177	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/770ede7b-b0ea-4aa0-96b9-093c645bbdb7
S178	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=80464
S197	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=50376
S208	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/51fd911e-b07a-4fc7-9546-4c9285fca1b8
S210	http://isni.org/isni/0000000123209104
S213	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/10555630-a1c9-42db-ab97-e0df3ed3cc62
S224	https://www.ipni.org/ipni/idAuthorSearch.do?id=20002286-1
S230	https://www.ipni.org/ipni/idAuthorSearch.do?id=37285-1
S233	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=64216
S252	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=45079
S254	https://viaf.org/viaf/165181388/
S258	https://www.ipni.org/ipni/idAuthorSearch.do?id=26792-1
S267	https://www.ipni.org/ipni/idAuthorSearch.do?id=30315-1
S423	https://species.wikimedia.org/wiki/Kyuichi_Sakurai
S500	http://www.wikidata.org/entity/Q62990480
S560	http://www.wikidata.org/entity/Q21609841
S652	https://viaf.org/viaf/69178760/
S687	http://www.wikidata.org/entity/Q62990466
S761	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=19129
S762	https://www.biodiversitylibrary.org/creator/231436
S777	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/5227acf2-6455-4309-bb99-a30a3ac2f442
S795	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=31349
S878	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=3683
S898	https://www.ipni.org/ipni/idAuthorSearch.do?id=34816-1
S952	http://viaf.org/viaf/15541675
S964	https://www.biodiversitylibrary.org/creator/8953
S980	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=13567
S991	https://www.ipni.org/ipni/idAuthorSearch.do?id=9479-1
S994	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/f85f9d89-ba9d-4b22-94a8-f82b7647c9de
S998	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/aadf822d-d5ae-4f23-a45e-dd08982be1d8
S999	http://www.wikidata.org/entity/Q6096135
SABRH	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=13167
SACLC	http://viaf.org/viaf/305406145
SAGOP1	https://viaf.org/viaf/74102729/
SAINJ	http://www.wikidata.org/entity/Q62990304
SAINM	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/ee61ae21-b5b4-4e3f-bdad-6f2ef4b6f455
SALTH	https://www.biodiversitylibrary.org/creator/155629
SALTT	http://viaf.org/viaf/24267467
SALZP	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=6709
SAMPG	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/36c77d11-3c1d-4013-b997-54ceb182d7b4
SAMUG	http://isni.org/isni/0000000073288595
SANDC	http://www.wikidata.org/entity/Q18243099
SANDJ	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=26666
SAPIA	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/a3e5d4ce-e475-4f53-981c-2f800de2e80c
SAUVC	http://www.ipni.org/ipni/idAuthorSearch.do?id=8962-1
SCAEH	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/3b64d566-63e4-46ee-b8cf-8dc414480354
SCEMC	http://www.wikidata.org/entity/Q5764804
SCHA1	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/e8c41b98-b89b-45b5-9657-c697ea9d9abb
SCHAM	https://viaf.org/viaf/216197654/
SCHAP	http://www.wikidata.org/entity/Q21607853
SCHAR	http://www.wikidata.org/entity/Q96906
SCHCR	http://www.wikidata.org/entity/Q5788592
SCHEE	https://viaf.org/viaf/197412762/
SCHEJ	https://viaf.org/viaf/13148268014505110956/
SCHEJ1	https://viaf.org/viaf/26116921
SCHEM	https://species.wikimedia.org/wiki/Michael_Joseph_Fran%C3%A7ois_Scheidweiler
SCHFFNR	https://species.wikimedia.org/wiki/Johann_Wilhelm_Schaffner
SCHFR	https://viaf.org/viaf/355146998549618942421/
SCHGB	https://viaf.org/viaf/282933276/
SCHIC	http://viaf.org/viaf/7729644
SCHIF	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/426bcda4-433f-4896-9785-09021939e386
SCHIG1	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/7047f9eb-673d-47f4-89c8-d8a580fc4f40
SCHLF	http://www.wikidata.org/entity/Q62278
SCHLH	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/c5163308-298f-4622-87c0-c7e9f4e04ff0
SCHLL	http://www.wikidata.org/entity/Q21608066
SCHLM	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/7d301e07-9700-45f9-81c3-5330d3f04608
SCHMA	http://www.wikidata.org/entity/Q19001839
SCHMJA	https://www.ipni.org/ipni/idAuthorSearch.do?id=26314-1
SCHNR	https://viaf.org/viaf/61552120/
SCHOEJ	http://www.wikidata.org/entity/Q58165102
SCHOH3	http://www.wikidata.org/entity/Q513530
SCHOR1	http://www.wikidata.org/entity/Q62118
SCHOS	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/fe3bbe74-a183-4e68-b7c2-78d82d831a72
SCHUA	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/d67af300-c4eb-4de5-9f63-c6498b88c5cf
SCHUC1	http://isni.org/isni/0000000063198377
SCHUF1	https://www.biodiversitylibrary.org/creator/125802
SCHWC	https://www.biodiversitylibrary.org/creator/1062
SCHWG1	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/ec0c8e78-92b0-4be6-ab15-e6e74c2db714
SCOLR	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=38596
SCORB	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/138faace-818a-4fa6-a751-7a8046f6dfb4
SCRIL	https://www.ipni.org/ipni/idAuthorSearch.do?id=9396-1
SDWLL	https://www.ipni.org/ipni/idAuthorSearch.do?id=38407-1
SEAGS	http://isni.org/isni/000000006747149X
SEEGC	https://viaf.org/viaf/195290721/
SEG	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/cb2b7cde-7732-412d-95c3-4d27e786a6fd
SEGRL	http://www.wikidata.org/entity/Q21608616
SEGZAB	http://www.wikidata.org/entity/Q5699856
SEL	https://www.ipni.org/ipni/idAuthorSearch.do?id=9454-1
SELLF	http://isni.org/isni/0000000059661998
SEMSS	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/522c5a76-bcc8-4935-8677-49d16fe90f1c
SEREF	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/04bcb173-2271-45a3-8343-ffe4348d91bc
SEYDR	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/39b2aea5-c9cb-4530-8620-cc001e1e5651
SFRWE	http://viaf.org/viaf/1516336
SHABS	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/5ae62052-4648-40e1-94f3-2d645c025a80
SHANH1	http://isni.org/isni/0000000080905280
SHANW	https://www.ipni.org/ipni/idAuthorSearch.do?id=9538-1
SHIMT	http://www.wikidata.org/entity/Q20040574
SHLKMCH	http://www.wikidata.org/entity/Q62990392
SHMBH	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=4767
SIEBF	https://viaf.org/viaf/22916664/
SIEHW	http://www.wikidata.org/entity/Q21339293
SIMT	https://www.ipni.org/ipni/idAuthorSearch.do?id=26761-1
SINSB	https://viaf.org/viaf/52145542621296642411/
SINTP	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/436cef85-d72d-46e2-ae68-d947fa311e97
SIRJG	https://www.ipni.org/ipni/idAuthorSearch.do?id=9702-1
SITAP	https://viaf.org/viaf/112176815/
SKEAJ	https://species.wikimedia.org/wiki/James_D._Skean
SKLAJ	http://www.wikidata.org/entity/Q21609016
SKPN	http://www.wikidata.org/entity/Q62990410
SLADD	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/e2721842-b58c-4663-88a2-28d774e6f308
SLEMJ	http://www.wikidata.org/entity/Q62990223
SLEUH	http://www.wikidata.org/entity/Q73160
SLLW	https://viaf.org/viaf/88234994/
SMALJ	https://www.biodiversitylibrary.org/creator/18294
SMEYF	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/2a1ba9d4-a18a-4b05-8084-ba7b1186adce
SMITH1	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/3adc081a-3843-43fe-96aa-d7a9a050120f
SMITP1	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/52e58d2b-5745-4258-8358-679fbe0eb6b7
SNNTE	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/e5e866a6-ff23-440f-a449-67bf55d3b496
SODI	http://www.wikidata.org/entity/Q3266829
SOMOD	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/1c3f6ba2-d150-446d-aa66-1c90e4634ee0
SONKB	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/e11bc493-8d98-40ed-864e-bbca44d28f53
SOS	http://www.wikidata.org/entity/Q21609227
SOTIP	http://www.wikidata.org/entity/Q62990310
SOUSM	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/c24a23fc-baf6-4789-a7f4-a1bf8de64b86
SPACE	https://www.ipni.org/ipni/idAuthorSearch.do?id=9939-1
SPARA	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/01cb6940-ced4-4ad6-b8bb-e813bb463e27
SPERT	https://viaf.org/viaf/14151246596644132420/
SPITR	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/85f21f18-d50d-40ff-ad81-7fb373423ba0
SPRUR	http://www.wikidata.org/entity/Q1349394
SSO	http://www.wikidata.org/entity/Q62990400
ST05	https://viaf.org/viaf/92677131
STANP	https://www.ipni.org/ipni/idAuthorSearch.do?id=10019-1
STARA	http://www.wikidata.org/entity/Q9139539
STAUH	https://viaf.org/viaf/22664887/
STEPE	http://www.wikidata.org/entity/Q5338600
STEPM	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/29fc9efb-f96d-4b44-bbf5-50c98a7003d5
STEVC	https://species.wikimedia.org/wiki/Christian_von_Steven
STEYJ	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=1531
STIRC	http://www.wikidata.org/entity/Q13432675
STMAB	http://www.wikidata.org/entity/Q62990386
STOCJ	https://www.ipni.org/ipni/idAuthorSearch.do?id=10154-1
STOLA	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=49390
STRCA	https://www.ipni.org/ipni/idAuthorSearch.do?id=10194-1
STREM	https://viaf.org/viaf/92501921/
STRER	http://www.wikidata.org/entity/Q6113450
STUCT	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=32712
STYLB	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/d92dc072-9d30-4780-8094-fed57565bf3d
SUKSW	https://www.biodiversitylibrary.org/creator/125957
SUZAJ	http://viaf.org/viaf/83912401
SVESF	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=32560
SWALJ	http://www.wikidata.org/entity/Q2370200
SYMOJ	http://www.wikidata.org/entity/Q21610119
SZAFF	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/b72056e4-cf75-4f29-b994-5bfee6f35b44
SZOVJ	http://www.wikidata.org/entity/Q5932976
T004	http://www.wikidata.org/entity/Q62990269
T005	http://www.wikidata.org/entity/Q62990241
T008	http://www.wikidata.org/entity/Q62990489
T009	https://viaf.org/viaf/66008534/
T010	http://www.wikidata.org/entity/Q62990349
T020	https://viaf.org/viaf/27853586/
T021	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/03fb8a46-b484-4ab2-a1c2-368306644292
T024	https://species.wikimedia.org/wiki/Fran%C3%A7ois-Romain_Thollon
T030	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=12951
T032	http://www.wikidata.org/entity/Q62990426
T037	http://www.wikidata.org/entity/Q16092057
T047	http://viaf.org/viaf/40426192
T048	https://www.ipni.org/ipni/idAuthorSearch.do?id=10706-1
T056	https://www.ipni.org/ipni/idAuthorSearch.do?id=10573-1
T058	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/654c403a-1a24-4d88-98b8-d6f3946f8d79
T063	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/36af7683-9fc1-4020-baee-8bcfab4052d5
T200	https://www.ipni.org/ipni/idAuthorSearch.do?id=10564-1
T205	https://www.biodiversitylibrary.org/creator/94699
T554	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/605e456a-58d0-4ffd-8a58-d64e626ba9a5
T632	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/3ce9cba8-7870-4541-8016-64f5c89391ee
T700	http://www.wikidata.org/entity/Q21610850
T898	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=39429
T993	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=65128
TAILY	https://viaf.org/viaf/78028129/
TANNR	https://viaf.org/viaf/161534391/
TATOA1	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/dafa41b1-fe76-4754-9973-2efad9cae055
TAYLG1	http://www.wikidata.org/entity/Q2753575
TDMGEH	http://www.wikidata.org/entity/Q36579518
TEIXJ	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/7d1478bc-07e0-4741-8671-4a459b5c9325
TENOM	https://www.ipni.org/ipni/idAuthorSearch.do?id=10507-1
TERAH	https://viaf.org/viaf/256863492/
THEI1	http://isni.org/isni/0000000076956675
THIE1	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/ac2f05d5-afdb-4c2b-b9f6-35f099fa5569
THOMA	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/1e88473e-c061-44a7-9846-ce8aa91abf8c
THOMD1	http://www.wikidata.org/entity/Q19002616
THOMN	https://viaf.org/viaf/110555753/
THOMP	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=61412
THOMT	http://viaf.org/viaf/24688738
THONF	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/f29da1ab-9190-4357-9ab1-bb06fc4f5ce0
THONJ	http://www.wikidata.org/entity/Q62990284
THORC	https://www.biodiversitylibrary.org/creator/227517
THORG	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/04924d2a-ff10-49d2-bad8-bfcabca330ac
THOZA	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=38706
THRSE	http://isni.org/isni/0000000103407779
THUR	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/b4c8f7be-e22b-4088-bbbc-0e07baa48167
TILQJ	https://viaf.org/viaf/13978071/
TISSC	https://viaf.org/viaf/309670836/
TIXIER	http://www.wikidata.org/entity/Q21502913
TLBPA	https://viaf.org/viaf/805146998565518942492/
TNDAD	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=41887
TODAA	https://www.ipni.org/ipni/idAuthorSearch.do?id=10704-1
TOILJ	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/65fa9301-5cc9-4130-beba-3b7ada90c003
TOKAL	http://www.wikidata.org/entity/Q62990397
TOPHP	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/02b4c44b-f5e4-4fac-ba25-324dff0fd339
TOURA	http://www.wikidata.org/entity/Q21587664
TOURR	https://viaf.org/viaf/282216137/
TOUSL	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/0325ffa0-fd85-4e92-9618-509d9a3c2379
TOWNC	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/3837765f-49a0-41b1-b8bf-0e4ab4eddc58
TRAPC	https://viaf.org/viaf/249191493/
TRIAJ	https://viaf.org/viaf/47539350/
TROUG	https://viaf.org/viaf/67849192/
TSCH1	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/c904bfa7-6a04-438b-9225-24222e864ac5
TUCKE	https://www.biodiversitylibrary.org/creator/20312
TUCZD	http://www.wikidata.org/entity/Q21611024
TURCN	http://isni.org/isni/0000000013851171
TYREP	https://viaf.org/viaf/99918789/
U002	https://viaf.org/viaf/331152636062020051247/
U006	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/0293e578-51d0-4c77-9509-87a58a5ca6bc
U346	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/9c55fcfc-ccd3-4b8e-be8f-e0b94d980030
ULEE	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/66f7f25b-0b60-48f3-8151-49cb5b3dc7e7
URRUP	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/17a3d75f-3fa5-418b-bc30-51a1d8e97d5f
USTEA	http://viaf.org/viaf/17583072
V002	https://viaf.org/viaf/142649296/
V004	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/74b14adc-71a7-47f3-942a-c5c2f377e6af
V006	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/73951fec-90b9-458f-9861-5dfa2f34ad70
V007	https://viaf.org/viaf/34781752/
V008	https://viaf.org/viaf/115629741/
V016	http://isni.org/isni/0000000138973009
V018	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/febfb557-b5e7-4b14-be66-b84ec4bf682e
V020	http://www.wikidata.org/entity/Q36609853
V022	http://www.wikidata.org/entity/Q62990293
V024	http://www.wikidata.org/entity/Q62990493
V029	https://viaf.org/viaf/78322856/
V030	https://viaf.org/viaf/224062203/
V032	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/85a521c2-f298-4a73-99c6-d6328450774e
V035	http://viaf.org/viaf/69021129
V038	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/c70c9cf8-4cc4-4738-b8a2-e1d612d28a33
V042	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/044f9ed3-0688-4f68-ab68-9ffb8456438e
V046	http://www.wikidata.org/entity/Q62990516
V052	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/341c541a-fbd1-478f-9fd4-6dc59b79f370
V068	http://www.wikidata.org/entity/Q62990470
V078	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=2581
V083	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/3aa4e704-031f-44b7-9e55-1904afc004e4
V203	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/4efc4c16-a40c-494b-9a84-004dd5220757
V250	https://www.ipni.org/ipni/idAuthorSearch.do?id=11141-1
V251	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/988c5466-e831-413e-bdf6-648c0376223a
V321	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=444
V600	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/c31793fa-e4e4-4912-8bd3-9f002b5bf806
V794	https://www.biodiversitylibrary.org/creator/181177
V888	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=1576
V898	http://www.wikidata.org/entity/Q21611699
V951	http://www.wikidata.org/entity/Q62990198
V956	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/4456bf5c-1420-4288-a481-96977bffee89
V999	http://www.wikidata.org/entity/Q6227324
VALK	http://www.wikidata.org/entity/Q62990252
VANC	http://www.wikidata.org/entity/Q62990427
VANDH	http://www.wikidata.org/entity/Q62990230
VASAV	http://www.wikidata.org/entity/Q21611482
VBP1	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/c2c0c74d-67f1-4e8a-98ab-674f4b23dbf4
VBURGW	http://www.wikidata.org/entity/Q21506669
